E,N,H,Rho1,Rho2,Rho3,Rho4,Rho6,Gamma
14.06360833,52.40177167,66.30999756,115.7332933,76.64713269,81.59055743,41.26139891,61.84983515,1.208380391
14.06363167,52.40179332,66.3239975,110.7690045,73.32895945,78.59910255,44.69419139,62.39346815,1.218491073
14.06365,52.401815,66.34500122,104.0849111,68.91333939,79.07689133,44.93608338,68.12038244,1.224167066
14.06366333,52.40183668,66.34400177,98.83232622,69.03896927,86.10709784,49.61695248,81.41000624,1.232567216
14.06366833,52.40186002,66.32700348,101.7372161,76.2623911,100.3374046,58.70439715,96.13568672,1.251073323
14.06366667,52.40188001,66.2990036,115.7165717,90.80929308,117.9736761,68.79626695,106.0529298,1.260844832
14.06366,52.40189832,66.27600098,136.821377,110.647672,137.5700955,78.8524189,110.9848953,1.253810685
14.06365,52.40191501,66.2460022,166.97312,134.5973327,154.1967613,105.8922168,106.0198427,1.244426237
14.06363833,52.40193167,66.19799805,201.4879725,152.974099,156.5916986,127.2330359,94.11306939,1.239630133
14.06362333,52.40194667,66.24199677,225.6611064,159.444704,149.180225,141.2691945,78.60154041,1.228486105
14.06361,52.40195999,66.18099976,236.3180806,155.367619,137.3418647,138.9360645,66.71692297,1.212580968
14.063595,52.40197166,66.13300324,234.9757019,145.0517376,122.1778302,134.3517281,59.66703162,1.208783654
14.06357833,52.40198835,66.07900238,222.7647822,126.9138652,104.9278059,114.9513515,60.42145884,1.209138797
14.06356167,52.40200332,66.02300263,200.5546387,109.073547,94.69307144,101.9148536,63.81297607,1.205577264
14.06354833,52.40201667,65.98799896,179.2382274,96.73530589,84.88524033,95.17805006,73.66252121,1.204572838
14.06353667,52.40202999,65.94400024,162.757476,85.07882658,76.54263828,116.6356704,83.33237677,1.203403863
14.063525,52.40204001,65.90000153,150.7246327,74.5947359,69.49966628,146.6811689,83.77314606,1.201123817
14.06350833,52.40204999,65.86000061,137.1917556,66.42653127,64.72398391,178.7860454,79.2514513,1.211687423
14.06349,52.40205835,65.8259964,125.9519692,59.91036673,59.73174897,199.2758014,72.64372852,1.22552189
14.06346667,52.40206165,65.76999664,116.8199016,52.32176401,59.76615243,204.6534059,61.81242262,1.23867198
14.06343833,52.40206165,65.73100281,106.8982558,50.6874097,61.27622399,188.6796832,52.6495931,1.251828132
14.06341,52.40205666,65.64600372,100.500678,51.3938504,65.25470231,164.3905686,58.00830034,1.252318243
14.06338333,52.40204668,65.61399841,101.6453974,56.50053646,73.61022608,138.4222025,72.83450176,1.23777319
14.06335667,52.40203333,65.60299683,108.653667,65.48483445,86.79003979,127.4472614,94.68124594,1.228330251
14.063325,52.40201667,65.56700134,121.1241895,81.5781782,103.2323299,147.0629404,116.0999143,1.219373318
14.06329,52.40200001,65.48799896,141.1281062,101.5633866,122.1556078,182.0526621,136.8956647,1.206856687
14.063255,52.40198167,65.38700104,164.4047965,123.9367255,141.8736871,230.7334811,155.1644178,1.198403081
14.06322,52.40196168,65.30400085,194.0579387,147.4723858,156.3035384,296.6656135,166.9056686,1.191550724
14.06318667,52.40194499,65.19999695,232.6613427,169.0371389,169.3690384,345.5870229,177.9256616,1.17426942
14.063155,52.40192668,65.06300354,275.8641233,188.9956722,183.15401,376.2594293,193.9785801,1.153487217
14.06312167,52.40190833,64.95400238,315.7815549,208.1030198,200.4641885,392.1855789,209.7911108,1.143440727
14.06308833,52.40188999,64.84100342,358.6362067,229.6365626,222.8000714,385.3621672,215.7462005,1.143443232
14.06305333,52.40187168,64.7519989,398.5877215,254.2243874,253.0747062,350.2314589,212.5697842,1.138552278
14.06301833,52.40185165,64.6760025,431.6383153,283.1801951,286.0289023,306.8467016,202.1459505,1.122997431
14.06298,52.40183166,64.59600067,462.1702243,309.5468942,306.5642648,265.9369155,183.9272362,1.112331848
14.06294167,52.40181166,64.52200317,495.5725014,326.9804219,313.3857427,232.4071708,159.4373954,1.103503304
14.06290333,52.40179167,64.45999908,516.8779747,333.1447809,304.8521597,203.2556939,140.1322486,1.082753353
14.062865,52.40177167,64.39399719,527.9615046,327.5386212,279.0401426,186.0757474,130.9877387,1.068739832
14.06282833,52.40175168,64.35600281,529.6460829,306.9679888,245.8838802,200.1809828,121.8141308,1.073859887
14.06279,52.40173168,64.3010025,516.2265846,283.293095,217.1131769,209.8431363,114.8307264,1.083579091
14.06275167,52.40171,64.23500061,496.9931718,260.3034743,194.083489,214.4638829,116.8316976,1.086187963
14.06271333,52.40169001,64.18099976,479.1726979,242.1705318,181.5278237,225.2599465,118.8378172,1.088346115
14.062675,52.40167001,64.13700104,463.9903628,230.7151088,185.9257559,233.858239,118.9684728,1.094408019
14.06263667,52.40164833,64.07499695,456.0462361,233.1719461,191.3562611,226.5823681,119.8482611,1.092162101
14.06259833,52.40162834,64.02700043,460.3043509,236.261238,199.5570007,218.1294971,119.1302803,1.075473966
14.06256,52.40160666,63.95600128,462.4567021,244.0995457,207.2149141,203.9197118,113.0729522,1.063455828
14.06252167,52.40158666,63.86399841,468.0065247,250.7008618,206.9406101,185.0326951,108.1672734,1.052974438
14.06248334,52.40156666,63.7820015,474.5475225,249.988935,198.9294302,166.7965239,106.0459667,1.040643511
14.06244333,52.40154498,63.68999863,472.2094399,243.9318588,193.5036555,158.6537836,105.8382613,1.036261049
14.062405,52.40152499,63.60400009,465.4103674,239.3961416,185.2733303,158.6743932,108.2288364,1.040899762
14.06236667,52.40150499,63.53499985,458.5442514,227.9909683,169.6794255,174.3066642,109.3933981,1.050404546
14.06232667,52.40148335,63.46500015,440.7441837,206.8951056,153.8348966,193.5234648,106.6553226,1.06301034
14.06228833,52.40146332,63.39099884,408.212799,184.292467,133.3229282,211.6504602,97.49487262,1.074026501
14.06225,52.40144167,63.29600143,369.4629003,155.7416472,107.6444297,210.093272,90.07569509,1.085867055
14.06221167,52.40142167,63.23799896,321.1672154,122.8093816,84.28100996,198.5968151,83.63801038,1.097273505
14.06217334,52.40140168,63.18600082,267.845136,96.08082478,74.78782706,180.2027503,83.63699797,1.099453971
14.062135,52.40138,63.15100098,226.4720346,86.59747075,73.15096491,159.2093114,83.34552619,1.112231298
14.06209667,52.40136,63.09199905,206.4248722,87.21436015,77.09111613,140.1833437,87.82814445,1.130000649
14.06205667,52.40134001,63.01399994,203.045715,95.36894347,83.8130021,133.1230063,88.37735414,1.140663667
14.06201667,52.40131833,62.93099976,213.2650042,109.3940724,91.90790755,138.09033,88.160729,1.152848445
14.06197667,52.40129668,62.79700089,234.6106475,122.3736937,92.33023225,139.9988307,81.12332889,1.178920872
14.06193833,52.40127665,62.64599991,254.2032163,124.0412755,89.32879721,145.391486,80.14203641,1.197232522
14.06189834,52.401255,62.4980011,261.7880713,122.1512848,86.44367427,148.8770562,80.44588596,1.206494562
14.06185833,52.40123501,62.32699966,265.0245528,120.5327236,86.74690087,155.2801332,83.03344065,1.210952382
14.06181833,52.40121333,62.14500046,269.7786862,118.250383,84.09451101,150.64505,89.3762506,1.210904438
14.06177834,52.40119168,61.98199844,273.6410276,114.557599,84.96508862,157.0761073,104.0443616,1.202712314
14.06173833,52.40117,61.79299927,276.421179,119.065303,90.67458325,162.040328,125.5827497,1.182335909
14.06169833,52.40114832,61.62200165,289.8974442,126.600714,103.9235853,179.4766137,157.3099217,1.168848402
14.06165834,52.40112667,61.47200012,307.1305385,137.4659202,125.1245289,200.1129921,210.0552354,1.15889963
14.06161833,52.40110499,61.31100082,322.8227164,153.4356402,160.6351895,249.6554362,273.2611273,1.144650885
14.06158,52.401085,61.18299866,342.2364961,179.6928534,209.7291647,291.0372465,349.8974005,1.12862776
14.06154167,52.40106335,61.05199814,371.5703335,210.8140256,264.5485292,348.3963804,423.821854,1.121836041
14.06150334,52.40104167,60.94100189,402.3936055,243.7872005,317.6969276,399.1131654,487.8311794,1.111181513
14.06146333,52.40101999,60.83100128,433.3892101,271.8936109,357.8322648,450.3981441,520.3939152,1.102602979
14.061425,52.40099999,60.72499847,458.1438328,291.1928353,381.1356086,470.3883422,520.5964088,1.101831697
14.06138667,52.40097834,60.61999893,470.9307727,296.565163,380.8734386,474.4130964,501.6696297,1.107043087
14.06134667,52.40095835,60.54899979,464.1893152,288.0369918,363.7709798,463.8901454,471.3541218,1.115981818
14.06130833,52.40093832,60.45100021,442.5485779,270.2856796,340.2877605,447.9124936,435.2916194,1.12523381
14.06126833,52.40091667,60.38399887,410.0173158,252.1158509,317.7288457,425.7053132,406.6931657,1.142902801
14.06123,52.40089668,60.33800125,378.0958201,233.5364744,299.6135288,413.5933302,396.1485245,1.168651455
14.06119,52.400875,60.30099869,347.7202031,221.3601267,291.8382449,424.4349232,370.0991952,1.192924994
14.06115167,52.400855,60.26100159,328.3524416,216.6109254,291.2540184,414.1926501,334.5864733,1.212873015
14.06111333,52.40083332,60.25299835,317.3291502,218.8517672,287.2298441,386.307927,292.005945,1.228961159
14.061075,52.40081333,60.23099899,313.2447026,222.0554308,278.8796457,341.955693,241.4783541,1.236356111
14.06103667,52.40079168,60.22900009,311.0727759,227.4373469,262.6927559,281.7639718,186.5157572,1.232862386
14.06099833,52.40077168,60.22499847,306.9417268,226.7214512,235.5514969,212.0002549,149.1188135,1.225099531
14.06096167,52.40075165,60.25600052,293.6163791,217.3920543,202.6824993,163.8245568,125.124772,1.218814343
14.06092333,52.40073166,60.2840004,273.7152581,199.9734229,169.7663326,138.1302943,110.5859202,1.212958655
14.06088833,52.40071166,60.31900024,249.2380675,176.1411685,137.6292606,132.2522888,105.990854,1.208037778
14.06085167,52.40069167,60.39300156,218.1864405,147.3411866,109.678007,139.0038473,106.1202497,1.207713033
14.060815,52.40067167,60.46500015,187.4539991,119.8887504,90.62068594,147.5595004,101.3549335,1.211468396
14.06077833,52.40065333,60.54700089,162.2786466,98.59156396,76.55411088,149.8624109,96.76134044,1.223430171
14.06074333,52.40063334,60.67499924,141.0553399,81.68764948,65.3987333,147.5604611,91.51841812,1.239280605
14.06070833,52.40061334,60.7840004,120.948374,69.83578533,60.12719409,137.733731,86.83148819,1.250581397
14.06067333,52.400595,60.88000107,105.7545537,63.40772677,58.73700369,130.3145217,80.21008076,1.264706556
14.060635,52.40057834,61.00500107,95.23795175,60.48560531,57.94204933,117.7072986,77.21105195,1.274612949
14.06059833,52.40056499,61.09799957,87.43558654,58.59642095,57.23766148,111.9423437,73.41538359,1.269513737
14.06056167,52.40055167,61.21099854,81.275306,57.64379836,57.55478138,106.7009054,71.90589038,1.26959241
14.06052667,52.40054,61.30599976,77.89311736,57.59132601,57.33828989,108.4069115,70.28135672,1.273330608
14.06049333,52.40052834,61.39899826,78.26802262,58.29782328,57.16166583,107.1864242,70.59603346,1.268599772
14.06046167,52.40051832,61.49200058,80.03795774,59.81800633,57.99466575,114.4008423,71.82028029,1.259697507
14.060435,52.40050999,61.57400131,84.29316219,62.23702539,60.48277986,119.0938855,74.43211901,1.252954877
14.06040833,52.400505,61.64199829,92.72951468,65.97290931,63.91151293,126.4098422,78.60322968,1.242919916
14.06038333,52.40050166,61.67399979,104.1512652,71.07923702,69.12586404,132.0419026,85.02051599,1.225245824
14.06035833,52.40050166,61.70399857,116.241739,76.98194562,75.48193837,143.4396059,95.87935549,1.211387545
14.06033167,52.40050332,61.70600128,129.6479584,85.20607,82.40046282,163.3255171,104.6496386,1.215449072
14.06030333,52.400505,61.70800018,143.3470618,94.60292483,88.97854545,170.7820215,117.9264932,1.222650253
14.06028167,52.40050666,61.7120018,154.1776823,105.5400694,94.106678,182.6588791,125.3125339,1.218949991
14.06026,52.40050999,61.70399857,161.6189424,114.5778531,97.44347222,175.7019813,131.3934335,1.213879166
14.06024,52.40051667,61.67699814,166.5658616,122.541844,97.66515096,165.257527,131.4570921,1.211102412
14.06022667,52.40052668,61.64799881,169.0911072,124.5819249,95.27172435,143.3432627,133.9667799,1.198555685
14.06021667,52.40053835,61.63100052,166.6485515,122.3805841,92.0665828,143.6005542,132.0853751,1.193981456
14.06021167,52.40055167,61.58100128,162.0643967,115.3098836,90.81979723,136.6071286,138.4084899,1.200733164
14.06021333,52.40056499,61.52500153,157.4543138,110.4265117,91.89789479,171.3662083,143.8012634,1.211530169
14.06022167,52.40057834,61.38899994,155.1963395,107.7804536,96.66686596,196.690992,152.1651081,1.217457423
14.06023334,52.40059001,61.33499908,158.2984695,109.8369291,107.7392227,219.7352918,164.3491546,1.219515186
14.06025333,52.40059834,61.29299927,168.3623924,118.4549953,124.6613652,237.3630083,180.2641721,1.214174772
14.06027833,52.40060835,61.29199982,183.7881769,134.6918927,146.1570067,258.6557909,198.0886183,1.208170832
14.06030667,52.40062002,61.20800018,202.9742505,152.2300195,167.7408954,266.0821578,227.7826997,1.212897607
14.06033833,52.40063499,61.10100174,219.6923618,167.9273708,193.7307235,300.473348,265.1675993,1.210113583
14.06037333,52.40065333,60.97100067,231.7915121,187.4429006,220.103599,348.0558982,305.9186106,1.197663063
14.06041167,52.40067167,60.84500122,243.6742643,206.5327602,246.2618635,398.5910423,353.9078431,1.191932756
14.06044833,52.40069167,60.72999954,257.5847822,224.3642047,275.0939241,458.6399174,410.5206082,1.187532284
14.06048667,52.40071001,60.62400055,275.8211497,244.2395094,308.67375,519.3766595,469.4506749,1.174934197
14.06052334,52.40073001,60.52700043,302.5631718,268.7253504,343.2815569,572.4520525,533.6786941,1.17094289
14.06055834,52.40074835,60.41600037,334.1722407,290.7115821,378.3800407,642.0029783,602.5207891,1.173523995
14.06059334,52.40076666,60.3409996,364.9056605,311.4160857,412.6365861,713.7972347,665.6297264,1.173841337
14.06062667,52.400785,60.29100037,392.2262711,329.8330515,440.8624175,775.3561415,716.2247685,1.172769441
14.06066167,52.400805,60.25600052,413.96836,343.745818,464.9687332,819.915924,748.5862434,1.172293561
14.06069667,52.40082334,60.21500015,429.4156785,353.9763626,478.6447668,843.9104768,777.801118,1.171335502
14.06073167,52.40084333,60.19100189,444.0388006,359.3898432,484.1902122,836.5189977,809.1552262,1.175447441
14.06076833,52.40086333,60.19300079,458.2186793,361.8540175,489.2296047,828.2303222,848.3185734,1.178773469
14.060805,52.40088333,60.19400024,472.4510834,365.9074842,496.728342,828.7831873,889.951613,1.184048376
14.06084167,52.40090332,60.23300171,489.7595292,375.0917338,506.2086611,843.1793624,956.1962773,1.198323042
14.06087833,52.40092335,60.2519989,509.3517463,383.9589667,525.623161,892.660814,1009.863772,1.20433983
14.060915,52.40094334,60.28499985,525.0245783,400.614278,559.3999292,946.0576728,1035.225201,1.195683413
14.06095167,52.40096334,60.33499908,541.4429339,425.0910485,591.4996279,985.9302871,1034.778345,1.185431693
14.06099,52.40098168,60.40999985,564.0319047,450.3840422,615.4438566,1004.921566,1015.403848,1.173124507
14.06102833,52.40100168,60.4640007,588.1475355,468.128971,630.0903776,1005.066116,953.3437257,1.148399947
14.061065,52.40102167,60.52099991,610.8340438,486.5697932,628.8486494,969.1103695,873.2463742,1.131399457
14.061105,52.40104167,60.60200119,638.361838,492.2684741,602.3113255,927.9157432,798.7038738,1.126591207
14.06114167,52.40106166,60.67300034,654.3753398,482.4077803,563.3909368,891.7893565,716.6667222,1.120300528
14.06117834,52.40108166,60.77600098,653.5388897,458.7524541,519.2702333,846.0942764,635.5168449,1.115815038
14.06121667,52.40110165,60.88700104,637.1198017,428.1055868,464.2098669,802.1013995,568.8424303,1.113370732
14.061255,52.40112168,61.00600052,611.0876917,383.8243278,410.3220809,766.6983222,523.6222708,1.114532162
14.06129333,52.40114168,61.12599945,567.5867755,338.1921703,363.8865812,735.7936498,484.8727693,1.115830006
14.06133167,52.40116332,61.27199936,527.3753426,295.2440186,324.5897366,707.1868318,489.3349992,1.11674767
14.06137167,52.401185,61.40299988,489.8539361,261.2635679,293.8482198,732.5010919,537.7911549,1.120386764
14.06141167,52.401205,61.54800034,459.9276133,236.7030781,292.1866267,802.6014526,631.4452527,1.132021022
14.06145,52.401225,61.70000076,435.2122821,230.1884794,310.9826599,900.7151619,751.3551658,1.143338896
14.06148667,52.40124499,61.85300064,427.7625824,241.9600221,350.744931,1029.516888,906.0876418,1.1485471
14.06152333,52.40126499,62.01499939,432.4236511,268.2028663,407.4945733,1185.457564,1044.98587,1.148945712
14.06156,52.40128501,62.18099976,449.4264452,302.4610028,482.6021087,1316.393116,1162.625316,1.14469379
14.06159667,52.40130332,62.3390007,474.1670758,347.0057325,548.8508891,1413.197384,1249.651256,1.145983198
14.06163333,52.40132332,62.50600052,508.8522609,390.2387297,600.2760622,1495.658836,1312.074747,1.150639458
14.06167,52.40134166,62.66799927,540.1252503,423.9936773,645.4855813,1550.469813,1342.862017,1.153386029
14.061705,52.40136166,62.8390007,563.750959,450.0323925,685.2065726,1564.207184,1370.995429,1.164937906
14.06174167,52.40138165,63.00400162,580.8550127,472.9676038,705.3512653,1563.543769,1386.789913,1.183296018
14.06177667,52.40139999,63.16400147,592.3258416,486.0761383,726.1656437,1567.952592,1398.376683,1.191874097
